Q550243,Q3183808,2007-09-10,https://arquivo.pt/wayback/20070910090713/http://noticias.sapo.pt/lusa/artigo/smP3HCDhtJIKAPN7y0MESg.html
Q3186200,Q57398,2013-11-16,https://arquivo.pt/wayback/20131116082615/http://expresso.sapo.pt/berardo-pede-resignacao-de-cavaco-silva-video=f692078
Q182367,Q57398,2006-09-17,https://publico.pt/1270497
Q444059,Q57615,2013-09-06,https://arquivo.pt/wayback/20130906171358/http://economico.sapo.pt/noticias/ferreira-leite-acusa-passos-de-amedrontar-funcionarios-publicos_176630.html
Q444059,Q57615,2013-05-09,https://publico.pt/1593941
Q2571494,Q784504,2007-02-19,https://publico.pt/1286178
Q60114,Q4777638,2017-02-18,https://arquivo.pt/wayback/20170218224939/http://expresso.sapo.pt/politica/2015-05-25-Os-motivos-de-Eanes-para-apoiar-Novoa-que-tem-boas-qualidades-de-temperamento
Q925136,Q58161,2014-10-03,https://arquivo.pt/wayback/20141003200400/http://www.dnoticias.pt/actualidade/politica/472832-ferro-rodrigues-sugere-que-portas-seja-confrontado-com-afirmacoes-de-pas
Q439377,Q610788,2016-11-19,https://publico.pt/1751829
Q10338219,Q182367,2015-05-06,https://arquivo.pt/wayback/20150506051237/http://www.dn.pt/politica/interior.aspx?content_id=3930144
Q239248,Q182367,2007-11-05,https://arquivo.pt/wayback/20071105202705/http://www.rtp.pt/index.php?article=257869&visual=16
Q610788,Q57398,2011-01-21,https://arquivo.pt/wayback/20110121142322/http://publico.pt/Presidenciais2011/Noticias/Presidenciais%202011/antonio-costa-cavaco-renunciou-a-ser-o-presidente-de-todos-os-portugueses_1476348
Q10281462,Q610788,2007-06-19,https://publico.pt/1297100
